rank,dataset_index,true_label,predicted_label,cat_similarity,dog_similarity,cat_dog_margin,is_true_cat
2578,9210,horse,horse,0.223755,0.244629,-0.020873,False
2579,8128,horse,horse,0.223754,0.258526,-0.034772,False
2580,7383,deer,deer,0.223743,0.254970,-0.031227,False
2581,5708,bird,horse,0.223738,0.257552,-0.033815,False
2582,773,deer,horse,0.223737,0.257338,-0.033601,False
2583,8916,frog,frog,0.223719,0.235829,-0.012110,False
2584,7999,frog,bird,0.223718,0.234363,-0.010645,False
2585,6254,deer,deer,0.223714,0.238857,-0.015143,False
2586,9488,frog,frog,0.223713,0.236172,-0.012459,False
2587,8605,frog,frog,0.223709,0.237100,-0.013391,False
2588,7206,bird,bird,0.223695,0.233955,-0.010259,False
2589,8944,deer,horse,0.223692,0.251262,-0.027569,False
2590,1479,bird,bird,0.223691,0.235891,-0.012201,False
2591,6272,bird,bird,0.223687,0.231926,-0.008239,False
2592,765,bird,bird,0.223680,0.250334,-0.026654,False
2593,2461,airplane,bird,0.223676,0.233721,-0.010046,False
2594,8367,frog,frog,0.223652,0.246388,-0.022736,False
2595,4087,dog,dog,0.223647,0.276627,-0.052980,False
2596,424,bird,bird,0.223647,0.234679,-0.011032,False
2597,9997,dog,dog,0.223643,0.284033,-0.060390,False
2598,7978,deer,deer,0.223636,0.233961,-0.010325,False
2599,8713,bird,bird,0.223619,0.227944,-0.004324,False
2600,6512,bird,bird,0.223617,0.237714,-0.014097,False
2601,822,airplane,airplane,0.223609,0.226671,-0.003062,False
2602,5131,frog,frog,0.223598,0.245173,-0.021575,False
2603,1790,horse,horse,0.223598,0.250641,-0.027043,False
2604,8443,bird,bird,0.223596,0.246557,-0.022960,False
2605,5911,frog,frog,0.223590,0.234755,-0.011165,False
2606,2540,bird,dog,0.223582,0.253253,-0.029671,False
2607,1658,deer,deer,0.223578,0.257544,-0.033966,False
2608,3160,frog,bird,0.223552,0.222756,0.000795,False
2609,2036,dog,dog,0.223550,0.280807,-0.057257,False
2610,9829,dog,dog,0.223534,0.269523,-0.045989,False
2611,4691,bird,bird,0.223515,0.226078,-0.002564,False
2612,590,frog,frog,0.223510,0.232482,-0.008972,False
2613,9187,deer,deer,0.223509,0.252465,-0.028956,False
2614,4345,frog,frog,0.223501,0.220588,0.002913,False
2615,9746,bird,bird,0.223492,0.224038,-0.000547,False
2616,1565,frog,frog,0.223487,0.238291,-0.014803,False
2617,614,dog,dog,0.223486,0.276511,-0.053024,False
2618,1757,frog,frog,0.223479,0.248593,-0.025114,False
2619,5377,dog,dog,0.223474,0.270157,-0.046683,False
2620,4635,horse,horse,0.223471,0.248918,-0.025447,False
2621,3997,bird,bird,0.223463,0.243728,-0.020265,False
2622,4009,bird,bird,0.223462,0.242929,-0.019467,False
2623,3918,frog,frog,0.223457,0.230370,-0.006913,False
2624,2003,dog,dog,0.223451,0.280245,-0.056794,False
2625,7479,frog,frog,0.223443,0.235998,-0.012555,False
2626,2726,dog,dog,0.223438,0.278021,-0.054583,False
2627,8461,horse,horse,0.223436,0.244192,-0.020757,False
2628,3824,bird,bird,0.223432,0.215574,0.007858,False
2629,3446,frog,frog,0.223426,0.232006,-0.008580,False
2630,436,bird,bird,0.223409,0.238032,-0.014623,False
2631,2397,dog,dog,0.223402,0.277911,-0.054508,False
2632,2940,cat,bird,0.223401,0.223272,0.000128,True
2633,8555,dog,dog,0.223385,0.289583,-0.066197,False
2634,5582,deer,bird,0.223380,0.236161,-0.012781,False
2635,4082,frog,frog,0.223374,0.243199,-0.019825,False
2636,250,dog,dog,0.223368,0.267334,-0.043966,False
2637,8902,frog,dog,0.223366,0.242141,-0.018776,False
2638,6309,frog,frog,0.223358,0.232800,-0.009442,False
2639,6097,dog,dog,0.223350,0.284750,-0.061400,False
2640,2472,dog,dog,0.223343,0.283527,-0.060185,False
2641,7856,frog,frog,0.223343,0.235350,-0.012008,False
2642,1449,frog,frog,0.223339,0.226705,-0.003366,False
2643,9252,horse,horse,0.223329,0.239792,-0.016463,False
2644,1117,dog,dog,0.223328,0.279255,-0.055927,False
2645,8291,frog,frog,0.223325,0.240348,-0.017023,False
2646,5739,bird,bird,0.223323,0.212409,0.010914,False
2647,3627,deer,deer,0.223323,0.255911,-0.032588,False
2648,5115,dog,dog,0.223308,0.267004,-0.043696,False
2649,9318,deer,deer,0.223308,0.250903,-0.027595,False
2650,9509,deer,deer,0.223301,0.244814,-0.021513,False
2651,4399,deer,deer,0.223301,0.237708,-0.014407,False
2652,9456,frog,frog,0.223300,0.232217,-0.008917,False
2653,945,cat,cat,0.223290,0.217895,0.005395,True
2654,2168,dog,dog,0.223285,0.272365,-0.049080,False
2655,6604,bird,bird,0.223282,0.235402,-0.012120,False
2656,9319,cat,cat,0.223275,0.215998,0.007277,True
2657,9038,bird,bird,0.223274,0.226053,-0.002778,False
2658,4454,frog,frog,0.223260,0.233390,-0.010131,False
2659,8081,frog,frog,0.223256,0.220100,0.003156,False
2660,1381,frog,frog,0.223251,0.242880,-0.019629,False
2661,8036,frog,frog,0.223248,0.242993,-0.019744,False
2662,2436,frog,frog,0.223245,0.227944,-0.004700,False
2663,6287,dog,dog,0.223235,0.278877,-0.055642,False
2664,9815,dog,dog,0.223233,0.285393,-0.062160,False
2665,5133,bird,bird,0.223231,0.227824,-0.004593,False
2666,8069,deer,airplane,0.223224,0.243028,-0.019804,False
2667,7708,bird,bird,0.223221,0.245546,-0.022325,False
2668,7321,bird,bird,0.223219,0.233628,-0.010409,False
2669,333,frog,frog,0.223214,0.241822,-0.018607,False
2670,2751,bird,bird,0.223203,0.248392,-0.025188,False
2671,9985,dog,cat,0.223203,0.219509,0.003694,False
2672,1649,dog,dog,0.223192,0.276815,-0.053623,False
2673,5520,deer,deer,0.223185,0.239739,-0.016554,False
2674,3503,deer,horse,0.223173,0.257323,-0.034150,False
2675,7830,bird,bird,0.223172,0.241887,-0.018715,False
2676,6533,bird,bird,0.223169,0.239550,-0.016381,False
2677,420,deer,deer,0.223167,0.256782,-0.033615,False
2678,6929,dog,dog,0.223135,0.275426,-0.052291,False
2679,7288,horse,horse,0.223134,0.260440,-0.037306,False
2680,1318,dog,dog,0.223120,0.235350,-0.012230,False
2681,3639,horse,horse,0.223113,0.238346,-0.015233,False
2682,8752,dog,dog,0.223110,0.280736,-0.057626,False
2683,1328,dog,dog,0.223098,0.245118,-0.022020,False
2684,1681,dog,dog,0.223095,0.281241,-0.058146,False
2685,9620,deer,deer,0.223093,0.249521,-0.026428,False
2686,7195,horse,horse,0.223087,0.249618,-0.026531,False
2687,8427,bird,bird,0.223075,0.246333,-0.023258,False
2688,4555,dog,dog,0.223068,0.246516,-0.023449,False
2689,4946,deer,deer,0.223035,0.236235,-0.013200,False
2690,4257,frog,frog,0.222988,0.236934,-0.013946,False
2691,5576,dog,dog,0.222963,0.273735,-0.050772,False
2692,1811,automobile,automobile,0.222953,0.262562,-0.039609,False
2693,9501,frog,frog,0.222947,0.240535,-0.017588,False
2694,9919,deer,deer,0.222946,0.248076,-0.025131,False
2695,9447,deer,horse,0.222927,0.256454,-0.033527,False
2696,7022,bird,bird,0.222899,0.237121,-0.014222,False
2697,5111,frog,frog,0.222856,0.240502,-0.017646,False
2698,553,dog,dog,0.222851,0.275140,-0.052289,False
2699,459,frog,frog,0.222848,0.241839,-0.018992,False
2700,8490,cat,dog,0.222846,0.241836,-0.018990,True
2701,33,dog,dog,0.222841,0.275712,-0.052870,False
2702,7712,dog,dog,0.222833,0.278217,-0.055384,False
2703,6024,bird,bird,0.222798,0.236821,-0.014023,False
2704,7794,dog,dog,0.222773,0.283987,-0.061214,False
2705,1116,dog,dog,0.222771,0.266221,-0.043450,False
2706,9934,deer,horse,0.222770,0.243276,-0.020506,False
2707,6625,deer,deer,0.222746,0.230397,-0.007650,False
2708,9171,bird,bird,0.222746,0.253017,-0.030271,False
2709,1441,deer,deer,0.222740,0.246933,-0.024193,False
2710,1701,dog,dog,0.222732,0.267079,-0.044347,False
2711,3292,deer,deer,0.222730,0.236396,-0.013666,False
2712,7398,dog,dog,0.222725,0.284110,-0.061385,False
2713,7885,cat,cat,0.222718,0.197589,0.025128,True
2714,2581,deer,deer,0.222713,0.239867,-0.017154,False
2715,7971,dog,dog,0.222713,0.274664,-0.051952,False
2716,6977,horse,horse,0.222702,0.267537,-0.044835,False
2717,9422,cat,dog,0.222699,0.244476,-0.021777,True
2718,1954,bird,horse,0.222689,0.246248,-0.023559,False
2719,327,dog,dog,0.222682,0.290956,-0.068274,False
2720,5973,frog,frog,0.222676,0.239661,-0.016985,False
2721,20,horse,horse,0.222673,0.244669,-0.021996,False
2722,9877,frog,bird,0.222661,0.227086,-0.004425,False
2723,544,dog,dog,0.222650,0.286083,-0.063433,False
2724,1709,bird,bird,0.222641,0.227510,-0.004869,False
2725,639,dog,horse,0.222639,0.242971,-0.020332,False
2726,931,bird,bird,0.222637,0.235415,-0.012779,False
2727,6441,dog,dog,0.222631,0.244061,-0.021430,False
2728,2631,deer,deer,0.222628,0.244271,-0.021642,False
2729,1501,bird,bird,0.222624,0.240360,-0.017735,False
2730,5359,frog,frog,0.222618,0.230727,-0.008109,False
2731,6623,airplane,airplane,0.222615,0.219400,0.003216,False
2732,5275,bird,horse,0.222608,0.254057,-0.031449,False
2733,6220,bird,bird,0.222605,0.247017,-0.024412,False
2734,309,frog,frog,0.222597,0.244537,-0.021939,False
2735,4698,frog,frog,0.222592,0.246642,-0.024050,False
2736,3693,frog,frog,0.222591,0.238006,-0.015415,False
2737,4925,dog,dog,0.222580,0.267508,-0.044928,False
2738,4572,bird,bird,0.222572,0.238571,-0.015999,False
2739,3588,frog,frog,0.222566,0.234053,-0.011487,False
2740,5271,dog,dog,0.222558,0.274788,-0.052230,False
2741,8659,deer,deer,0.222546,0.259533,-0.036987,False
2742,379,frog,frog,0.222545,0.235535,-0.012990,False
2743,5564,frog,frog,0.222539,0.230578,-0.008039,False
2744,2481,horse,horse,0.222539,0.238616,-0.016076,False
2745,2676,deer,dog,0.222497,0.248523,-0.026026,False
2746,7130,frog,frog,0.222483,0.231247,-0.008764,False
2747,6529,bird,bird,0.222480,0.234656,-0.012176,False
2748,2969,dog,dog,0.222480,0.282657,-0.060177,False
2749,9077,bird,bird,0.222477,0.224720,-0.002243,False
2750,4290,bird,bird,0.222473,0.238972,-0.016498,False
2751,7041,deer,deer,0.222472,0.246957,-0.024485,False
2752,1451,bird,bird,0.222458,0.221628,0.000830,False
2753,2083,bird,bird,0.222450,0.228880,-0.006430,False
2754,5428,deer,dog,0.222448,0.252106,-0.029658,False
2755,3494,airplane,airplane,0.222439,0.242848,-0.020409,False
2756,525,dog,dog,0.222438,0.275499,-0.053061,False
2757,1146,bird,bird,0.222404,0.240804,-0.018400,False
2758,2900,cat,cat,0.222390,0.229284,-0.006894,True
2759,1108,bird,bird,0.222389,0.260007,-0.037617,False
2760,2149,frog,frog,0.222386,0.240621,-0.018235,False
2761,510,dog,dog,0.222386,0.281807,-0.059420,False
2762,5163,dog,dog,0.222384,0.278209,-0.055824,False
2763,4362,deer,deer,0.222380,0.241862,-0.019482,False
2764,5839,bird,bird,0.222372,0.223843,-0.001471,False
2765,9050,dog,dog,0.222332,0.274870,-0.052538,False
2766,5740,frog,frog,0.222330,0.228579,-0.006249,False
2767,6657,horse,horse,0.222326,0.241495,-0.019169,False
2768,5855,horse,horse,0.222325,0.241913,-0.019588,False
2769,1290,dog,dog,0.222264,0.265173,-0.042909,False
2770,971,deer,deer,0.222264,0.242040,-0.019776,False
2771,6943,deer,deer,0.222240,0.245152,-0.022912,False
2772,5352,dog,dog,0.222239,0.280415,-0.058175,False
2773,7027,dog,dog,0.222227,0.269992,-0.047765,False
2774,3474,bird,bird,0.222212,0.222525,-0.000313,False
2775,6442,frog,frog,0.222205,0.244232,-0.022028,False
2776,6477,deer,deer,0.222204,0.257616,-0.035412,False
2777,6964,dog,dog,0.222202,0.279616,-0.057414,False
2778,9372,horse,horse,0.222192,0.229746,-0.007554,False
2779,7081,deer,deer,0.222170,0.246750,-0.024581,False
2780,2602,frog,frog,0.222162,0.234439,-0.012277,False
2781,8869,dog,dog,0.222145,0.282609,-0.060464,False
2782,7663,bird,bird,0.222138,0.230897,-0.008759,False
2783,5044,dog,dog,0.222124,0.273879,-0.051755,False
2784,7666,bird,bird,0.222122,0.238235,-0.016113,False
2785,1210,airplane,airplane,0.222122,0.227259,-0.005137,False
2786,6042,frog,frog,0.222116,0.225547,-0.003431,False
2787,8481,cat,frog,0.222108,0.236425,-0.014318,True
2788,5175,frog,bird,0.222080,0.224347,-0.002267,False
2789,5099,bird,bird,0.222077,0.254803,-0.032726,False
2790,9762,frog,frog,0.222071,0.234405,-0.012333,False
2791,5508,horse,horse,0.222070,0.236639,-0.014569,False
2792,138,bird,bird,0.222069,0.225515,-0.003446,False
2793,8045,dog,dog,0.222060,0.274226,-0.052166,False
2794,5670,deer,deer,0.222050,0.234314,-0.012264,False
2795,4578,deer,deer,0.222016,0.251931,-0.029916,False
2796,6878,dog,dog,0.222010,0.266423,-0.044413,False
2797,5479,bird,bird,0.222007,0.250033,-0.028026,False
2798,3287,dog,dog,0.222001,0.280619,-0.058618,False
2799,5089,frog,frog,0.221981,0.242361,-0.020380,False
2800,270,bird,bird,0.221973,0.240022,-0.018049,False
2801,6790,horse,horse,0.221958,0.229593,-0.007635,False
2802,7438,dog,dog,0.221916,0.241563,-0.019647,False
2803,1710,deer,deer,0.221872,0.250585,-0.028714,False
2804,8244,deer,deer,0.221868,0.280224,-0.058356,False
2805,9314,frog,frog,0.221861,0.226563,-0.004703,False
2806,190,dog,dog,0.221856,0.268917,-0.047061,False
2807,5657,bird,bird,0.221845,0.237563,-0.015719,False
2808,392,frog,frog,0.221834,0.229308,-0.007473,False
2809,5927,frog,frog,0.221832,0.237973,-0.016142,False
2810,2394,frog,frog,0.221827,0.232147,-0.010320,False
2811,4797,dog,dog,0.221823,0.271025,-0.049202,False
2812,278,deer,horse,0.221809,0.250811,-0.029003,False
2813,3908,bird,bird,0.221803,0.226377,-0.004573,False
2814,6123,frog,frog,0.221789,0.247991,-0.026202,False
2815,3835,cat,horse,0.221777,0.248444,-0.026668,True
2816,6515,bird,dog,0.221775,0.250365,-0.028590,False
2817,3120,deer,deer,0.221774,0.249313,-0.027539,False
2818,101,dog,dog,0.221764,0.276653,-0.054889,False
2819,2997,bird,bird,0.221760,0.234014,-0.012254,False
2820,8904,dog,dog,0.221757,0.275778,-0.054021,False
2821,8954,bird,bird,0.221751,0.225101,-0.003350,False
2822,3986,horse,horse,0.221743,0.242192,-0.020449,False
2823,7380,horse,horse,0.221741,0.241178,-0.019437,False
2824,2335,dog,dog,0.221741,0.279890,-0.058150,False
2825,4575,frog,frog,0.221734,0.240324,-0.018590,False
2826,7466,frog,frog,0.221717,0.239085,-0.017369,False
2827,8462,bird,bird,0.221716,0.241180,-0.019464,False
2828,3034,bird,bird,0.221687,0.235178,-0.013492,False
2829,2651,dog,dog,0.221685,0.269038,-0.047353,False
2830,4685,deer,deer,0.221683,0.232175,-0.010492,False
2831,7305,frog,frog,0.221672,0.227857,-0.006185,False
2832,7087,horse,horse,0.221658,0.253437,-0.031780,False
2833,8305,deer,deer,0.221651,0.242913,-0.021262,False
2834,7538,dog,dog,0.221646,0.273679,-0.052033,False
2835,807,deer,deer,0.221631,0.236894,-0.015263,False
2836,1491,deer,deer,0.221625,0.247422,-0.025797,False
2837,943,deer,frog,0.221623,0.238623,-0.017000,False
2838,9058,dog,dog,0.221612,0.274275,-0.052663,False
2839,3734,horse,horse,0.221595,0.234173,-0.012577,False
2840,2479,dog,dog,0.221592,0.276550,-0.054958,False
2841,2909,airplane,airplane,0.221578,0.236142,-0.014565,False
2842,2273,dog,dog,0.221575,0.260837,-0.039263,False
2843,2088,horse,horse,0.221568,0.252498,-0.030930,False
2844,1737,frog,frog,0.221550,0.242664,-0.021113,False
2845,3119,deer,deer,0.221548,0.237700,-0.016152,False
2846,2570,airplane,bird,0.221543,0.229673,-0.008130,False
2847,7668,dog,dog,0.221541,0.280566,-0.059026,False
2848,3373,frog,frog,0.221523,0.243011,-0.021488,False
2849,9415,airplane,airplane,0.221522,0.248526,-0.027004,False
2850,7111,dog,dog,0.221510,0.250678,-0.029168,False
2851,3545,deer,deer,0.221508,0.248562,-0.027054,False
2852,8274,frog,frog,0.221506,0.248841,-0.027335,False
2853,821,bird,bird,0.221494,0.240300,-0.018805,False
2854,7265,dog,dog,0.221490,0.276317,-0.054827,False
2855,3598,bird,bird,0.221490,0.226106,-0.004616,False
2856,2260,deer,deer,0.221481,0.260551,-0.039070,False
2857,7254,bird,bird,0.221478,0.233743,-0.012265,False
2858,324,deer,horse,0.221476,0.240832,-0.019356,False
2859,5522,bird,bird,0.221475,0.220315,0.001160,False
2860,9344,bird,bird,0.221465,0.238973,-0.017507,False
2861,8264,bird,bird,0.221465,0.233800,-0.012335,False
2862,6823,dog,dog,0.221462,0.279405,-0.057943,False
2863,1619,deer,deer,0.221459,0.240731,-0.019272,False
2864,9646,dog,dog,0.221457,0.274606,-0.053150,False
2865,4767,frog,frog,0.221454,0.231084,-0.009630,False
2866,1561,dog,dog,0.221449,0.280826,-0.059377,False
2867,6876,horse,horse,0.221443,0.244663,-0.023220,False
2868,3941,frog,frog,0.221425,0.229830,-0.008405,False
2869,7693,horse,horse,0.221374,0.251758,-0.030385,False
2870,3839,dog,dog,0.221362,0.284370,-0.063008,False
2871,5458,cat,horse,0.221357,0.233327,-0.011970,True
2872,9098,dog,dog,0.221349,0.280233,-0.058884,False
2873,3264,dog,dog,0.221349,0.261122,-0.039774,False
2874,4413,frog,frog,0.221341,0.226858,-0.005516,False
2875,5550,dog,dog,0.221325,0.270177,-0.048851,False
2876,4323,dog,dog,0.221325,0.268504,-0.047179,False
2877,9276,horse,horse,0.221300,0.258168,-0.036868,False
2878,5561,frog,frog,0.221293,0.231792,-0.010500,False
2879,7306,deer,deer,0.221284,0.244494,-0.023210,False
2880,9943,horse,horse,0.221283,0.240770,-0.019487,False
2881,6902,deer,deer,0.221280,0.239978,-0.018698,False
2882,7452,deer,deer,0.221279,0.255402,-0.034122,False
2883,1450,bird,bird,0.221269,0.224463,-0.003194,False
2884,6094,dog,dog,0.221254,0.257081,-0.035827,False
2885,1506,dog,horse,0.221252,0.268730,-0.047478,False
2886,6731,frog,frog,0.221244,0.232380,-0.011136,False
2887,1161,airplane,airplane,0.221231,0.229232,-0.008001,False
2888,1672,frog,frog,0.221229,0.235325,-0.014096,False
2889,460,dog,dog,0.221221,0.272025,-0.050804,False
2890,1513,frog,deer,0.221212,0.235776,-0.014564,False
2891,147,bird,bird,0.221200,0.243960,-0.022760,False
2892,8288,dog,dog,0.221185,0.277641,-0.056457,False
2893,6945,dog,dog,0.221178,0.233817,-0.012639,False
2894,9605,dog,dog,0.221166,0.277750,-0.056584,False
2895,4452,bird,bird,0.221154,0.241241,-0.020087,False
2896,8232,bird,bird,0.221146,0.239954,-0.018808,False
2897,7875,bird,bird,0.221144,0.221777,-0.000633,False
2898,2982,deer,deer,0.221122,0.234897,-0.013775,False
2899,5829,deer,deer,0.221114,0.234500,-0.013386,False
2900,1388,dog,dog,0.221109,0.283166,-0.062057,False
2901,9118,deer,deer,0.221104,0.257618,-0.036514,False
2902,3009,horse,horse,0.221099,0.233502,-0.012402,False
2903,4204,bird,bird,0.221099,0.235301,-0.014203,False
2904,6040,bird,bird,0.221070,0.228238,-0.007168,False
2905,3195,dog,dog,0.221055,0.280178,-0.059123,False
2906,7348,bird,bird,0.221055,0.216999,0.004056,False
2907,9034,bird,bird,0.221050,0.228205,-0.007155,False
2908,8780,deer,deer,0.221048,0.252401,-0.031354,False
2909,9550,frog,frog,0.221029,0.220761,0.000267,False
2910,2097,bird,bird,0.221020,0.229373,-0.008352,False
2911,3371,bird,bird,0.221019,0.246171,-0.025152,False
2912,8569,frog,bird,0.221017,0.234338,-0.013321,False
2913,9530,frog,frog,0.221010,0.232061,-0.011052,False
2914,8714,deer,deer,0.221009,0.250783,-0.029774,False
2915,6892,frog,frog,0.221007,0.241848,-0.020842,False
2916,1543,dog,dog,0.220991,0.281892,-0.060901,False
2917,9304,dog,dog,0.220991,0.285570,-0.064579,False
2918,9119,deer,deer,0.220980,0.247191,-0.026211,False
2919,1553,deer,deer,0.220979,0.240180,-0.019202,False
2920,8038,frog,frog,0.220976,0.238378,-0.017402,False
2921,8981,horse,horse,0.220966,0.244181,-0.023214,False
2922,3017,dog,dog,0.220966,0.276704,-0.055738,False
2923,4003,bird,bird,0.220962,0.246399,-0.025437,False
2924,4200,deer,deer,0.220947,0.243273,-0.022327,False
2925,9553,horse,horse,0.220946,0.243573,-0.022627,False
2926,6706,frog,frog,0.220940,0.236136,-0.015196,False
2927,387,bird,bird,0.220932,0.236756,-0.015823,False
2928,7471,frog,frog,0.220925,0.222055,-0.001130,False
2929,2531,bird,bird,0.220912,0.237268,-0.016356,False
2930,6609,dog,dog,0.220906,0.273257,-0.052351,False
2931,9194,frog,frog,0.220879,0.237823,-0.016944,False
2932,7940,bird,bird,0.220872,0.236249,-0.015377,False
2933,4562,deer,deer,0.220863,0.245728,-0.024865,False
2934,8444,dog,dog,0.220858,0.278070,-0.057213,False
2935,3381,dog,dog,0.220849,0.274878,-0.054029,False
2936,912,airplane,bird,0.220849,0.228323,-0.007474,False
2937,52,airplane,airplane,0.220848,0.230337,-0.009489,False
2938,3465,frog,frog,0.220836,0.249250,-0.028414,False
2939,7213,frog,frog,0.220818,0.251578,-0.030759,False
2940,8113,frog,frog,0.220801,0.229191,-0.008389,False
2941,9446,dog,dog,0.220790,0.284831,-0.064041,False
2942,3851,deer,deer,0.220787,0.261407,-0.040621,False
2943,6310,dog,dog,0.220785,0.276913,-0.056128,False
2944,129,bird,bird,0.220780,0.225170,-0.004389,False
2945,6271,frog,frog,0.220775,0.237220,-0.016444,False
2946,4640,bird,bird,0.220764,0.229346,-0.008582,False
2947,6633,airplane,airplane,0.220758,0.240265,-0.019507,False
2948,6699,bird,bird,0.220752,0.227646,-0.006894,False
2949,3731,frog,frog,0.220747,0.237802,-0.017055,False
2950,7721,bird,bird,0.220740,0.229058,-0.008318,False
2951,7369,dog,dog,0.220731,0.271434,-0.050703,False
